Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
11541241,-48.21,81.11,0.0,0.00,0.0,0.0,0.0
11546628,-49.62,79.71,0.0,0.00,0.0,0.0,0.0
11552015,-50.32,78.83,0.0,0.00,0.0,0.0,0.0
11557402,-50.32,78.83,0.0,0.00,0.0,0.0,0.0
11562789,-49.97,79.71,0.0,0.00,0.0,0.0,0.0
11568176,-50.32,79.53,0.0,0.00,0.0,0.0,0.0
11573563,-50.32,79.18,0.0,0.00,0.0,0.0,0.0
11578950,-50.32,77.07,0.0,0.00,0.0,0.0,0.0
11584337,-50.32,78.65,0.0,0.00,0.0,0.0,0.0
11589724,-50.32,78.65,0.0,0.00,0.0,0.0,0.0
11595111,-50.32,77.60,0.0,0.00,0.0,0.0,0.0
11600498,-50.32,79.00,0.0,0.00,0.0,0.0,0.0
11605885,-49.97,80.23,0.0,0.00,0.0,0.0,0.0
11611272,-50.32,78.30,0.0,0.00,0.0,0.0,0.0
11616659,-50.32,78.48,0.0,0.00,0.0,0.0,0.0
11622046,-50.32,78.48,0.0,0.00,0.0,0.0,0.0
11627433,-50.32,78.48,0.0,0.00,0.0,0.0,0.0
11632820,-49.33,79.18,0.0,0.00,0.0,0.0,0.0
11638207,-50.32,78.83,0.0,0.00,0.0,0.0,0.0
11643594,-50.32,77.95,0.0,0.00,0.0,0.0,0.0
11648981,-50.03,78.12,0.0,0.00,0.0,0.0,0.0
11654368,-49.15,79.53,0.0,0.00,0.0,0.0,0.0
11659755,-49.85,79.00,0.0,0.00,0.0,0.0,0.0
11665142,-49.85,78.65,0.0,0.00,0.0,0.0,0.0
11670529,-50.32,76.19,0.0,0.00,0.0,0.0,0.0
11675916,-50.32,76.36,0.0,0.00,0.0,0.0,0.0
11681303,-50.32,77.42,0.0,0.00,0.0,0.0,0.0
11686690,-50.32,77.42,0.0,0.00,0.0,0.0,0.0
11692077,-50.32,77.60,0.0,0.00,0.0,0.0,0.0
11697464,-49.79,77.95,0.0,0.00,0.0,0.0,0.0
11702851,-49.62,78.30,0.0,0.00,0.0,0.0,0.0
11708238,-50.03,77.42,0.0,0.00,0.0,0.0,0.0
11713625,-50.32,76.36,0.0,0.00,0.0,0.0,0.0
11719012,-50.03,77.24,0.0,0.00,0.0,0.0,0.0
11724399,-50.32,77.60,0.0,0.00,0.0,0.0,0.0
11729786,-50.32,77.07,0.0,0.00,0.0,0.0,0.0
11735173,-50.32,74.96,0.0,0.00,0.0,0.0,0.0
11740560,-50.32,74.78,0.0,0.00,0.0,0.0,0.0
11745947,-50.32,73.37,0.0,0.00,0.0,0.0,0.0
11751334,-50.32,77.07,0.0,0.00,0.0,0.0,0.0
11756721,-50.15,77.77,0.0,0.00,0.0,0.0,0.0
11762108,-50.32,77.07,0.0,0.00,0.0,0.0,0.0
11767495,-50.32,77.24,0.0,0.00,0.0,0.0,0.0
11772882,-49.50,79.00,0.0,0.00,0.0,0.0,0.0
11778269,-49.09,78.30,0.0,0.00,0.0,0.0,0.0
11783656,-49.68,79.00,0.0,0.00,0.0,0.0,0.0
11789043,-49.50,79.71,0.0,0.00,0.0,0.0,0.0
11794430,-49.97,79.88,0.0,0.00,0.0,0.0,0.0
11799817,-49.56,80.23,0.0,0.00,0.0,0.0,0.0
11805204,-50.15,80.76,0.0,0.00,0.0,0.0,0.0
11810591,-50.21,80.59,0.0,0.00,0.0,0.0,0.0
11815978,-49.74,80.41,0.0,0.00,0.0,0.0,0.0
11821365,-50.32,79.53,0.0,0.00,0.0,0.0,0.0
11826752,-49.97,80.94,0.0,0.00,0.0,0.0,0.0
11832139,-49.56,81.64,0.0,0.00,0.0,0.0,0.0
11837526,-49.33,81.99,0.0,0.00,0.0,0.0,0.0
11842913,-49.56,81.82,0.0,0.00,0.0,0.0,0.0
11848300,-50.03,81.64,0.0,0.00,0.0,0.0,0.0
11853687,-49.38,81.82,0.0,0.00,0.0,0.0,0.0
11859074,-49.91,81.64,0.0,0.00,0.0,0.0,0.0
11864461,-49.79,82.52,0.0,0.00,0.0,0.0,0.0
11869848,-50.32,81.82,0.0,0.00,0.0,0.0,0.0
11875235,-50.32,81.99,0.0,0.00,0.0,0.0,0.0
11880622,-49.91,81.82,0.0,0.00,0.0,0.0,0.0
11886009,-48.97,82.70,0.0,0.00,0.0,0.0,0.0
11891396,-48.68,83.40,0.0,0.00,0.0,0.0,0.0
11896783,-49.91,82.35,0.0,0.00,0.0,0.0,0.0
11902170,-50.15,81.82,0.0,0.00,0.0,0.0,0.0
11907557,-50.32,81.64,0.0,0.00,0.0,0.0,0.0
11912944,-49.85,81.99,0.0,0.00,0.0,0.0,0.0
11918331,-49.03,82.35,0.0,0.00,0.0,0.0,0.0
11923718,-49.27,82.35,0.0,0.00,0.0,0.0,0.0
11929105,-49.21,81.99,0.0,0.00,0.0,0.0,0.0
11934492,-50.32,81.29,0.0,0.00,0.0,0.0,0.0
11939879,-49.03,81.64,0.0,0.00,0.0,0.0,0.0
11945266,-49.03,82.70,0.0,0.00,0.0,0.0,0.0
11950653,-49.03,82.35,0.0,0.00,0.0,0.0,0.0
11956040,-49.62,82.35,0.0,0.00,0.0,0.0,0.0
11961427,-49.56,81.64,0.0,0.00,0.0,0.0,0.0
11966814,-49.15,81.82,0.0,0.00,0.0,0.0,0.0
11972201,-49.91,80.94,0.0,0.00,0.0,0.0,0.0
11977588,-49.21,81.82,0.0,0.00,0.0,0.0,0.0
11982975,-48.62,82.70,0.0,0.00,0.0,0.0,0.0
11988362,-50.32,80.41,0.0,0.00,0.0,0.0,0.0
11993749,-49.74,80.94,0.0,0.00,0.0,0.0,0.0
